datetime,open,high,low,close,volume,MA7,MA14,MA_Signal,Aroon_Up,Aroon_Down,Aroon_Signal,RSI_14,RSI_Signal,returns,EMA7,EMA14,EMA28,EMA_Signal,pct_change,signals,trade_type
2023-01-02 05:00:00,16631.8,16653.8,16612.8,16640.0,6882.642,16607.37142857143,16596.207142857143,1,14.285714285714286,100.0,-1,67.30386300278863,0,0.0004929099216769172,16615.190981287167,16597.87538465471,16580.217751263554,1,0.04930314217344023,0, 
2023-01-02 06:00:00,16640.1,16654.8,16627.8,16632.4,4079.99,16610.528571428575,16601.664285714287,1,21.428571428571427,35.714285714285715,-1,64.93354182955531,0,-0.00045683510249782815,16619.493235965376,16602.47866670075,16583.81652703848,1,-0.045673076923069544,0, 
2023-01-02 07:00:00,16632.5,16767.8,16630.8,16712.5,34167.373,16629.742857142857,16611.62142857143,1,0.0,42.857142857142854,-1,71.8632371392733,0,0.004804342137496912,16642.744926974032,16617.148177807318,16592.69124931169,1,0.48159014934705535,0, 
2023-01-02 08:00:00,16712.6,16764.0,16701.0,16724.5,15067.451,16653.742857142857,16621.635714285712,1,7.142857142857143,50.0,-1,71.93366708385578,0,0.000717767773137045,16663.183695230524,16631.461754099677,16601.78150797985,1,0.07180254300673816,0, 
2023-01-02 09:00:00,16724.6,16735.9,16705.1,16710.0,7428.434,16672.257142857143,16629.77142857143,1,14.285714285714286,57.142857142857146,-1,67.66987278932757,0,-0.0008673675938962029,16674.887771422895,16641.933520219718,16609.2448522571,1,-0.08669915393584304,0, 
2023-01-02 10:00:00,16710.0,16759.8,16703.2,16720.2,8279.414,16681.628571428573,16638.8,1,21.428571428571427,64.28571428571429,-1,69.13991520290814,0,0.0006102267002005665,16686.215828567172,16652.36905085709,16616.896931411782,1,0.06104129263915237,0, 
2023-01-02 11:00:00,16720.1,16734.0,16696.0,16728.5,6775.332,16695.442857142858,16648.149999999998,1,28.571428571428573,71.42857142857143,-1,69.5548252166127,0,0.0004962823769147891,16696.78687142538,16662.519844076145,16624.593694762694,1,0.04964055453882121,0, 
2023-01-02 12:00:00,16728.4,16736.1,16713.0,16713.2,4678.572,16705.9,16656.635714285712,1,35.714285714285715,78.57142857142857,-1,67.1280276816612,0,-0.0009150253167464965,16700.890153569035,16669.27719819933,16630.70447443423,1,-0.09146068087395598,0, 
2023-01-02 13:00:00,16713.2,16716.5,16674.3,16687.8,10046.081,16713.814285714285,16662.17142857143,1,42.857142857142854,85.71428571428571,-1,60.875666573112674,0,-0.0015209128407067314,16697.617615176776,16671.746905106083,16634.64209688704,1,-0.1519756838905817,0, 
2023-01-02 14:00:00,16687.7,16702.5,16665.0,16694.8,8935.589,16711.285714285714,16670.514285714286,1,50.0,92.85714285714286,-1,67.64350453172213,0,0.00041938016227598785,16696.913211382584,16674.82065109194,16638.790917791383,1,0.04194681144309431,0, 
2023-01-02 15:00:00,16694.7,16744.8,16688.4,16729.2,12200.994,16711.957142857143,16682.85,1,57.142857142857146,100.0,-1,75.10904332654869,1,0.0020584018756653758,16704.98490853694,16682.07123094635,16645.026026909218,1,0.20605218391356317,0, 
2023-01-02 16:00:00,16729.2,16732.9,16704.0,16704.1,6548.028,16711.114285714288,16691.685714285715,1,64.28571428571429,100.0,-1,67.92234135033289,0,-0.0015014972925587512,16704.763681402706,16685.008400153503,16649.100094018926,1,-0.15003706094733893,0, 
2023-01-02 17:00:00,16704.1,16716.5,16702.6,16710.1,4115.314,16709.67142857143,16695.65,1,71.42857142857143,100.0,-1,60.02166847237264,0,0.0003591287575036074,16706.097761052028,16688.353946799703,16653.306984086586,1,0.035919325195621354,0, 
2023-01-02 18:00:00,16710.0,16725.8,16703.9,16718.3,3188.873,16708.214285714286,16701.82857142857,1,78.57142857142857,92.85714285714286,-1,66.48875333587478,0,0.0004906008163400434,16709.14832078902,16692.346753893078,16657.78926104613,1,0.049072118060333736,0, 
2023-01-02 19:00:00,16718.3,16732.1,16711.1,16730.5,2697.782,16710.68571428571,16708.292857142857,1,85.71428571428571,100.0,-1,66.99211415696564,0,0.0007294731375116914,16714.486240591767,16697.433853374,16662.803794767085,1,0.07297392677485526,0, 
2023-01-02 20:00:00,16730.5,16732.0,16702.7,16722.8,3836.094,16715.68571428571,16714.75,1,92.85714285714286,100.0,-1,66.96696696696623,0,-0.0004603432328637214,16716.564680443826,16700.816006257468,16666.941464093492,1,-0.04602372911748365,0, 
2023-01-02 21:00:00,16722.7,16799.0,16715.0,16751.9,9106.205,16723.84285714286,16717.564285714285,1,0.0,100.0,-1,59.145775301764125,0,0.0017386269230402192,16725.398510332867,16707.62720542314,16672.800673466354,1,0.17401392111369152,0, 
2023-01-02 22:00:00,16751.9,16755.7,16685.1,16694.6,10723.212,16718.899999999998,16715.428571428572,1,7.142857142857143,57.142857142857146,-1,44.26543920214804,0,-0.0034263708345312347,16717.69888274965,16705.890244700055,16674.30407529626,1,-0.34205075245198335,0, 
2023-01-02 23:00:00,16694.6,16717.4,16650.0,16666.0,11556.583,16713.457142857143,16712.285714285714,1,14.285714285714286,0.0,1,41.99417758369753,0,-0.0017145978793325824,16704.774162062236,16700.571545406714,16673.73138044824,1,-0.17131287961376085,0, 
2023-01-03 00:00:00,16665.9,16699.7,16639.5,16689.1,8954.36,16710.457142857143,16710.064285714285,1,21.428571428571427,0.0,1,44.595064303093274,0,0.0013850957540581209,16700.855621546674,16699.042006019154,16674.79128524491,1,0.1386055442217593,0, 
2023-01-03 01:00:00,16689.0,16689.1,16645.5,16670.5,6321.721,16703.62857142857,16705.92142857143,-1,28.571428571428573,7.142857142857143,1,40.26845637583916,0,-0.0011151213999817944,16693.266716160004,16695.2364052166,16674.495334538366,0,-0.11144998831571495,0, 
2023-01-03 02:00:00,16670.4,16680.0,16665.2,16666.5,2974.963,16694.485714285714,16702.585714285713,-1,35.714285714285715,14.285714285714286,1,41.8555981862575,0,-0.00023997360405529137,16686.575037120005,16691.404884521056,16673.94393215641,0,-0.023994481269307144,0, 
2023-01-03 03:00:00,16666.5,16694.0,16661.5,16684.5,3801.419,16689.014285714286,16702.35,-1,42.857142857142854,21.428571428571427,1,49.409237379162334,0,0.001079428008020691,16686.056277840005,16690.484233251584,16674.671936835275,0,0.1080010800108111,0, 
2023-01-03 04:00:00,16684.4,16691.2,16675.2,16678.0,2331.004,16678.457142857143,16701.149999999998,-1,50.0,28.571428571428573,1,46.9870875179342,0,-0.00038965905326302907,16684.042208380004,16688.81966881804,16674.90145843284,0,-0.03895831460337673,0, 
2023-01-03 05:00:00,16677.9,16721.9,16677.7,16720.0,5682.914,16682.085714285717,16700.492857142857,-1,57.142857142857146,35.714285714285715,1,48.39385474860325,0,0.002515121991762052,16693.031656285002,16692.977046308966,16678.01170267885,1,0.25182875644562674,0, 
2023-01-03 06:00:00,16720.0,16774.0,16717.7,16719.8,14948.156,16689.77142857143,16701.614285714288,-1,64.28571428571429,42.857142857142854,1,53.0019120458892,0,-1.1961794030047096e-05,16699.72374221375,16696.553440134438,16680.89365421824,1,-0.0011961722488074145,0, 
2023-01-03 07:00:00,16719.8,16726.4,16700.6,16723.1,6435.281,16694.62857142857,16702.542857142857,-1,71.42857142857143,50.0,1,52.51159196290569,0,0.0001973513068968601,16705.567806660314,16700.092981449845,16683.804436685947,1,0.01973707819471482,0, 
2023-01-03 08:00:00,16723.1,16728.9,16691.7,16710.0,6822.343,16700.27142857143,16701.95,-1,78.57142857142857,57.142857142857146,1,48.426241941600445,0,-0.0007836545621199526,16706.675854995236,16701.413917256534,16685.61102725933,1,-0.07833475850768101,0, 
2023-01-03 09:00:00,16710.1,16750.5,16710.0,16732.9,6532.91,16709.757142857143,16702.12142857143,1,85.71428571428571,64.28571428571429,1,50.43731778425682,0,0.001369498672611107,16713.231891246425,16705.612061622327,16688.8723357242,1,0.13704368641533904,0, 
2023-01-03 10:00:00,16732.9,16740.9,16716.0,16718.3,4774.934,16714.585714285713,16701.8,1,92.85714285714286,71.42857142857143,1,49.20014219694278,0,-0.0008729134337228175,16714.49891843482,16707.30378673935,16690.90182981219,1,-0.08725325556240282,0, 
2023-01-03 11:00:00,16718.2,16729.8,16703.0,16714.2,3878.215,16719.757142857143,16699.10714285714,1,100.0,78.57142857142857,1,42.64533749512274,0,-0.0002452703220251442,16714.424188826113,16708.223281840772,16692.508600169967,1,-0.024524024571870306,0, 
2023-01-03 12:00:00,16714.2,16721.2,16695.7,16703.7,6066.134,16717.428571428572,16699.757142857143,1,42.857142857142854,85.71428571428571,-1,52.171837708831106,0,-0.0006284057553306265,16711.743141619583,16707.620177595338,16693.2804208479,1,-0.06282083497863855,0, 
2023-01-03 13:00:00,16703.8,16732.2,16703.7,16718.1,5633.08,16717.185714285715,16703.47857142857,1,50.0,92.85714285714286,-1,63.33845366103423,0,0.0008617130669835887,16713.332356214687,16709.017487249293,16694.992115961835,1,0.08620844483555601,0, 
2023-01-03 14:00:00,16718.2,16764.9,16633.0,16653.1,33040.987,16707.185714285715,16700.907142857144,1,57.142857142857146,0.0,1,42.411467116357414,0,-0.0038955795536762625,16698.274267161018,16701.56182228272,16692.10300451619,0,-0.38880016269791096,0, 
2023-01-03 15:00:00,16653.1,16674.9,16610.0,16670.8,29071.069,16701.585714285717,16700.928571428572,1,64.28571428571429,0.0,1,50.06347862886147,0,0.0010623007309775673,16691.405700370764,16697.46024597836,16690.633831790936,0,0.10628651722501825,0, 
2023-01-03 16:00:00,16670.9,16680.1,16606.0,16617.3,14840.489,16685.071428571428,16697.414285714287,-1,71.42857142857143,0.0,1,41.392582225332255,0,-0.0032143646566861516,16672.879275278072,16686.772213181248,16685.57632615018,0,-0.32092041173789054,0, 
2023-01-03 17:00:00,16617.3,16637.0,16600.3,16626.0,9304.479,16671.885714285712,16693.235714285714,-1,78.57142857142857,0.0,1,39.42133815551537,0,0.0005234137524628346,16661.159456458554,16678.669251423747,16681.467614001893,-1,0.052355075734333845,0, 
2023-01-03 18:00:00,16626.1,16645.8,16621.2,16637.7,5468.815,16660.957142857143,16690.35714285714,-1,85.71428571428571,7.142857142857143,1,42.84700035498772,0,0.0007034695768960527,16655.294592343915,16673.20668456725,16678.44915786383,-1,0.07037170696500006,0, 
2023-01-03 19:00:00,16637.6,16652.0,16615.1,16637.7,5505.693,16651.52857142857,16684.47857142857,-1,92.85714285714286,14.285714285714286,1,32.832707551105756,-1,0.0,16650.895944257936,16668.472459958284,16675.6388711146,-1,0.0,0, 
2023-01-03 20:00:00,16637.6,16665.8,16636.0,16656.1,6661.503,16642.67142857143,16679.928571428572,-1,100.0,21.428571428571427,1,37.650252035672494,0,0.0011053110112568148,16652.196958193454,16666.822798630514,16674.29136276187,-1,0.1105922092596856,0, 
2023-01-03 21:00:00,16656.0,16665.7,16652.4,16658.8,3880.582,16643.485714285714,16675.335714285717,-1,50.0,28.571428571428573,1,37.50485814224651,0,0.00016208963592337093,16653.84771864509,16665.753092146446,16673.22299291622,-1,0.016210277315820143,0, 
2023-01-03 22:00:00,16658.8,16673.0,16642.9,16670.1,4068.634,16643.385714285716,16672.485714285714,-1,57.142857142857146,35.714285714285715,1,42.19178082191752,0,0.000678090211977144,16657.91078898382,16666.332679860254,16673.00761409441,-1,0.06783201671187733,0, 
2023-01-03 23:00:00,16670.2,16688.2,16660.2,16667.2,6070.52,16650.514285714286,16667.792857142857,-1,64.28571428571429,42.857142857142854,1,36.05095541401237,0,-0.00017397929690244596,16660.233091737864,16666.448322545555,16672.607088984452,-1,-0.01739641633822231,0, 
2023-01-04 00:00:00,16667.3,16668.4,16645.7,16655.6,4299.783,16654.742857142857,16663.314285714285,-1,71.42857142857143,50.0,1,36.516129032257695,0,-0.0006962200336446168,16659.074818803398,16665.001879539483,16671.434186295868,-1,-0.06959777287127711,0, 
2023-01-04 01:00:00,16655.6,16730.0,16652.3,16696.1,14283.553,16663.085714285717,16662.02142857143,1,78.57142857142857,57.142857142857146,1,46.63443659352876,0,0.0024286630011129975,16668.331114102548,16669.148295600884,16673.13527689615,-1,0.24316145920890708,0, 
2023-01-04 02:00:00,16696.1,16749.8,16695.5,16729.0,10777.263,16676.12857142857,16663.82857142857,1,85.71428571428571,64.28571428571429,1,54.34260212838986,0,0.0019685811336279777,16683.49833557691,16677.128522854102,16676.988016420553,1,0.19705200615713903,0, 
2023-01-04 03:00:00,16729.1,16870.0,16729.0,16855.9,40719.495,16704.67142857143,16673.67142857143,1,0.0,71.42857142857143,-1,67.06290242694428,0,0.007557003529545988,16726.598751682686,16700.96471980689,16689.32677390879,1,0.758562974475474,0, 
2023-01-04 04:00:00,16855.9,16904.4,16841.0,16852.4,20900.843,16732.32857142857,16687.90714285714,1,0.0,78.57142857142857,-1,79.11189015483512,1,-0.00020766398854755178,16758.049063762017,16721.156090499306,16700.57320329439,1,-0.020764242787396636,0, 
2023-01-04 05:00:00,16852.5,16856.5,16832.3,16848.3,7856.39,16757.785714285714,16700.585714285717,1,7.142857142857143,85.71428571428571,-1,77.00030422877968,1,-0.00024331838924597984,16780.61179782151,16738.108611766063,16710.761258239603,1,-0.024328878972745827,0, 
2023-01-04 06:00:00,16848.3,16872.9,16842.2,16872.9,6521.234,16787.17142857143,16718.842857142856,1,14.285714285714286,92.85714285714286,-1,92.6284189459634,1,0.0014590230694006404,16803.683848366134,16756.080796863924,16721.943240429973,1,0.14600879613968498,0, 
2023-01-04 07:00:00,16872.8,16885.4,16841.1,16862.5,9605.247,16816.72857142857,16735.735714285714,1,21.428571428571427,100.0,-1,89.22056384742856,1,-0.0006165630364225566,16818.3878862746,16770.270023948735,16731.63681005549,1,-0.06163730004919987,0, 
2023-01-04 08:00:00,16862.5,16913.6,16826.7,16857.1,18658.974,16839.72857142857,16751.407142857144,1,0.0,92.85714285714286,-1,87.16124661246475,1,-0.00032028849963613857,16828.06591470595,16781.847354088903,16740.289443844766,1,-0.032023721275031836,0, 
2023-01-04 09:00:00,16857.1,16860.4,16824.5,16838.9,6614.273,16855.428571428572,16765.77857142857,1,7.142857142857143,100.0,-1,82.09955328653437,1,-0.0010802470186281237,16830.77443602946,16789.45437354372,16747.09017185547,1,-0.10796637618568639,0, 
2023-01-04 10:00:00,16838.9,16840.9,16826.1,16838.0,4847.863,16852.87142857143,16778.77142857143,1,14.285714285714286,100.0,-1,80.73673538357488,1,-5.344910013778041e-05,16832.580827022095,16795.92712373789,16753.359815175783,1,-0.005344767176007625,0, 
2023-01-04 11:00:00,16837.9,16847.4,16826.2,16826.8,4561.085,16849.214285714286,16790.77142857143,1,21.428571428571427,92.85714285714286,-1,77.5952693823908,1,-0.0006653834517490498,16831.13562026657,16800.043507239505,16758.424655508486,1,-0.06651621332700586,0, 
2023-01-04 12:00:00,16826.7,16838.7,16800.1,16808.0,10884.695,16843.457142857143,16800.621428571427,1,28.571428571428573,100.0,-1,72.10644437319615,0,-0.00111788992102389,16825.351715199926,16801.104372940903,16761.843644783763,1,-0.11172653148547873,0, 
2023-01-04 13:00:00,16808.0,16829.8,16804.3,16820.1,5583.459,16835.914285714283,16811.542857142857,1,35.714285714285715,92.85714285714286,-1,73.80878231080557,0,0.0007196362876399339,16824.038786399942,16803.63712321545,16765.86132445385,1,0.07198952879581277,0, 
2023-01-04 14:00:00,16820.2,16852.1,16789.0,16821.0,15888.621,16829.985714285714,16823.35714285714,1,42.857142857142854,100.0,-1,76.64304123711288,1,5.350597930614622e-05,16823.27908979996,16805.95217345339,16769.663991732894,1,0.0053507410776587605,0, 
2023-01-04 15:00:00,16820.9,16850.4,16759.3,16846.5,28117.369,16828.471428571425,16834.1,-1,50.0,100.0,-1,75.45700744752827,1,0.0015148142794182836,16829.084317349967,16811.35855032627,16774.963026785797,1,0.1515962190119513,0, 
2023-01-04 16:00:00,16846.5,16890.8,16824.3,16850.7,18406.97,16830.157142857144,16842.792857142857,-1,57.142857142857146,100.0,-1,72.81589801274785,0,0.0002492788731260206,16834.488238012476,16816.604076949436,16780.18626631781,1,0.024930994568617137,0, 
2023-01-04 17:00:00,16850.8,16945.6,16841.8,16885.4,20882.503,16836.928571428572,16844.9,-1,0.0,100.0,-1,58.4527220630369,0,0.00205714426012952,16847.216178509356,16825.77686668951,16787.4423858821,1,0.20592616330479263,0, 
2023-01-04 18:00:00,16885.4,16980.0,16864.0,16942.0,23539.176,16853.385714285712,16851.3,1,0.0,21.428571428571427,-1,69.68365553602729,0,0.0033464027870402247,16870.91213388202,16841.27328446424,16798.101531683333,1,0.3352008243808102,0, 
2023-01-04 19:00:00,16941.9,16984.6,16777.7,16835.9,46623.188,16857.37142857143,16850.414285714283,1,0.0,28.571428571428573,-1,48.1189320388353,0,-0.006282234771798986,16862.159100411514,16840.556846535677,16800.708322601724,1,-0.6262542793058601,0, 
2023-01-04 20:00:00,16835.9,16844.2,16766.0,16801.2,14545.323,16854.67142857143,16845.292857142857,1,7.142857142857143,35.714285714285715,-1,39.44657050338526,0,-0.0020631988078173204,16846.919325308634,16835.30926699759,16800.742231387812,1,-0.20610718761694402,0, 
2023-01-04 21:00:00,16801.1,16820.4,16789.1,16819.4,5258.686,16854.442857142858,16842.214285714286,1,14.285714285714286,42.857142857142854,-1,43.79856115107935,0,0.0010826696595417973,16840.039493981476,16833.188031397913,16802.02897405072,1,0.10832559579077028,0, 
2023-01-04 22:00:00,16819.3,16837.2,16808.5,16818.7,3870.981,16850.471428571433,16839.47142857143,1,21.428571428571427,50.0,-1,44.399066511085486,0,-4.1619473162994756e-05,16834.704620486107,16831.256293878192,16803.178699978256,1,-0.004161860708473686,0, 
2023-01-04 23:00:00,16818.7,16860.9,16807.3,16842.1,6500.864,16849.242857142857,16839.7,1,28.571428571428573,57.142857142857146,-1,50.45977011494211,0,0.0013903415111609703,16836.55346536458,16832.7021213611,16805.862927565962,1,0.1391308484008702,0, 
2023-01-05 00:00:00,16842.2,16869.0,16817.4,16819.9,8299.923,16839.885714285716,16838.407142857144,1,35.714285714285715,64.28571428571429,-1,47.54941781749273,0,-0.001318994903364611,16832.390099023436,16830.995171846287,16806.83100152693,1,-0.13181254119140062,0, 
2023-01-05 01:00:00,16819.8,16842.5,16800.0,16825.0,5989.228,16823.17142857143,16838.278571428575,-1,42.857142857142854,71.42857142857143,-1,49.7522026431719,0,0.0003031663068732248,16830.542574267576,16830.195815600116,16808.084035904383,1,0.03032122664223813,0, 
2023-01-05 02:00:00,16825.0,16836.6,16816.9,16827.9,2381.822,16822.028571428575,16839.7,-1,50.0,78.57142857142857,-1,52.8649582493524,0,0.00017234770300220955,16829.881930700685,16829.889706853435,16809.450654117874,0,0.01723625557208397,0, 
2023-01-05 03:00:00,16827.9,16828.3,16810.3,16819.0,2848.03,16824.571428571428,16839.62142857143,-1,57.142857142857146,85.71428571428571,-1,49.84016274338877,0,-0.0005290234884978518,16827.161448025516,16828.437745939646,16810.10922969595,0,-0.05288835802448322,0, 
2023-01-05 04:00:00,16819.0,16834.7,16815.0,16829.1,2549.775,16825.957142857143,16840.2,-1,64.28571428571429,92.85714285714286,-1,51.146334559863945,0,0.0006003310917011097,16827.646086019136,16828.526046481027,16811.41893799278,0,0.060051132647598315,0, 
2023-01-05 05:00:00,16829.0,16840.7,16829.0,16836.1,2410.192,16828.442857142854,16839.457142857143,-1,71.42857142857143,100.0,-1,48.44683393070466,0,0.0004158597068118895,16829.759564514352,16829.535906950223,16813.121080200173,1,0.04159461884474247,0, 
2023-01-05 06:00:00,16836.2,16836.2,16804.4,16810.5,4590.842,16823.928571428572,16836.585714285717,-1,78.57142857142857,71.42857142857143,1,44.35710275126313,0,-0.0015216993657533367,16824.944673385762,16826.997786023527,16812.940316048436,0,-0.1520542168316763,0, 
2023-01-05 07:00:00,16810.4,16816.7,16782.4,16816.1,6986.003,16823.385714285716,16831.635714285712,-1,85.71428571428571,78.57142857142857,1,39.40690920207815,0,0.00033306965627016426,16822.733505039323,16825.544747887056,16813.158225286475,0,0.03331251301268434,0, 
